settlement_id,transaction_id,settlement_ts,settlement_amount,settlement_status,settlement_batch
S1000334,T1000354,2026-09-04 13:29:32,1812.52,SETTLED,SB20260904PM
S1000335,T1000355,2026-09-04 12:20:01,11861.67,FAILED,SB20260904PM
S1000336,T1000356,2026-09-04 11:15:42,20404.62,SETTLED,SB20260904AM
S1000337,T1000356,2026-09-04 11:19:42,5101.15,SETTLED,SB20260904AM
S1000338,T1000357,2026-09-04 21:31:10,16546.93,FAILED,SB20260904PM
S1000339,T1000359,2026-09-04 17:11:57,11764.83,SETTLED,SB20260904PM
S1000340,T1000360,2026-09-04 18:42:19,2947.74,SETTLED,SB20260904PM
S1000341,T1000360,2026-09-04 18:46:19,736.94,SETTLED,SB20260904PM
S1000342,T1000361,2026-09-04 20:58:21,25392.88,SETTLED,SB20260904PM
S1000343,T1000362,2026-09-04 09:21:34,876.15,SETTLED,SB20260904AM
S1000344,T1000364,2026-09-04 14:36:24,1940.63,SETTLED,SB20260904PM
S1000345,T1000365,2026-09-04 17:16:36,3080.15,SETTLED,SB20260904PM
S1000346,T1000366,2026-09-04 19:00:50,34104.36,SETTLED,SB20260904PM
S1000347,T1000367,2026-09-04 17:46:29,3613.60,SETTLED,SB20260904PM
S1000348,T1000368,2026-09-04 16:00:28,2498.79,SETTLED,SB20260904PM
S1000349,T1000368,2026-09-04 16:04:28,624.70,SETTLED,SB20260904PM
S1000350,T1000370,2026-09-04 07:57:23,415.49,SETTLED,SB20260904AM
S1000351,T1000370,2026-09-04 08:01:23,103.87,SETTLED,SB20260904AM
S1000352,T1000373,2026-09-04 21:35:38,4725.19,SETTLED,SB20260904PM
S1000353,T1000374,2026-09-04 12:40:51,905.63,PENDING,SB20260904PM
S1000354,T1000375,2026-09-04 15:30:23,1931.17,SETTLED,SB20260904PM
S1000355,T1000376,2026-09-04 13:01:46,12287.50,SETTLED,SB20260904PM
S1000356,T1000377,2026-09-04 16:32:58,2122.59,SETTLED,SB20260904PM
S1000357,T1000378,2026-09-04 11:49:40,57211.05,SETTLED,SB20260904AM
S1000358,T1000379,2026-09-04 12:22:08,749.84,SETTLED,SB20260904PM
S1000359,T1000381,2026-09-04 09:50:22,1547.21,PENDING,SB20260904AM
S1000360,T1000382,2026-09-04 09:26:50,1478.77,SETTLED,SB20260904AM
S1000361,T1000383,2026-09-04 08:09:23,3887.58,SETTLED,SB20260904AM
S1000362,T1000385,2026-09-04 10:35:06,4085.21,SETTLED,SB20260904AM
S1000363,T1000388,2026-09-04 16:43:28,77616.01,SETTLED,SB20260904PM
S1000364,T1000389,2026-09-04 08:24:57,702.68,SETTLED,SB20260904AM
S1000365,T1000390,2026-09-04 21:02:36,12717.93,SETTLED,SB20260904PM
S1000366,T1000391,2026-09-04 08:55:43,194.63,SETTLED,SB20260904AM
S1000367,T1000392,2026-09-04 11:58:15,7360.81,SETTLED,SB20260904AM
S1000368,T1000393,2026-09-04 10:56:01,2971.95,SETTLED,SB20260904AM
S1000369,T1000394,2026-09-04 11:29:38,5970.25,SETTLED,SB20260904AM
S1000370,T1000394,2026-09-04 11:33:38,1492.56,SETTLED,SB20260904AM
S1000371,T1000395,2026-09-04 07:34:25,3622.87,SETTLED,SB20260904AM
S1000372,T1000396,2026-09-04 10:27:51,42608.62,SETTLED,SB20260904AM
S1000373,T1000397,2026-09-04 18:16:15,1510.06,SETTLED,SB20260904PM
S1000374,T1000398,2026-09-04 22:25:58,7330.90,SETTLED,SB20260904PM
S1000375,T1000399,2026-09-04 13:03:48,561.80,SETTLED,SB20260904PM
S1000376,T1000400,2026-09-04 18:37:58,496.50,SETTLED,SB20260904PM
S1000377,T1000400,2026-09-04 18:41:58,124.13,SETTLED,SB20260904PM
S1000378,T1000401,2026-09-04 09:18:48,706.88,SETTLED,SB20260904AM
S1000379,T1000402,2026-09-04 08:54:30,2225.13,SETTLED,SB20260904AM
S1000380,T1000403,2026-09-04 18:26:02,1157.70,SETTLED,SB20260904PM
S1000381,T1000404,2026-09-04 20:21:48,4717.35,SETTLED,SB20260904PM
S1000382,T1000405,2026-09-04 12:46:59,1432.85,SETTLED,SB20260904PM
S1000383,T1000406,2026-09-04 12:02:30,4623.21,SETTLED,SB20260904PM
S1000384,T1000407,2026-09-04 18:49:10,1905.86,SETTLED,SB20260904PM
S1000385,T1000408,2026-09-04 13:13:51,12428.04,SETTLED,SB20260904PM
S1000386,T1000409,2026-09-04 13:16:57,3549.03,SETTLED,SB20260904PM
S1000387,T1000410,2026-09-04 21:20:14,48770.72,SETTLED,SB20260904PM
S1000388,T1000411,2026-09-04 15:07:38,2426.23,SETTLED,SB20260904PM
S1000389,T1000412,2026-09-04 09:20:28,2525.95,SETTLED,SB20260904AM
S1000390,T1000413,2026-09-04 21:55:01,2369.92,SETTLED,SB20260904PM
S1000391,T1000414,2026-09-04 13:28:29,1912.03,SETTLED,SB20260904PM
S1000392,T1000415,2026-09-04 16:22:57,27497.92,SETTLED,SB20260904PM
S1000393,T1000416,2026-09-04 16:11:09,127.93,SETTLED,SB20260904PM
S1000394,T1000417,2026-09-04 13:18:31,50037.58,SETTLED,SB20260904PM
S1000395,T1000417,2026-09-04 13:22:31,12509.40,SETTLED,SB20260904PM
S1000396,T1000418,2026-09-04 08:16:10,11434.50,SETTLED,SB20260904AM
S1000397,T1000420,2026-09-04 21:17:52,2001.93,SETTLED,SB20260904PM
S1000398,T1000421,2026-09-04 07:19:01,4419.37,SETTLED,SB20260904AM
S1000399,T1000422,2026-09-04 09:10:52,532.70,SETTLED,SB20260904AM
S1000400,T1000422,2026-09-04 09:14:52,133.18,SETTLED,SB20260904AM
S1000401,T1000423,2026-09-04 12:21:55,1080.98,SETTLED,SB20260904PM
S1000402,T1000424,2026-09-04 16:41:48,1192.55,SETTLED,SB20260904PM
S1000403,T1000425,2026-09-04 13:48:57,3678.99,SETTLED,SB20260904PM
S1000404,T1000426,2026-09-04 19:12:18,28617.73,SETTLED,SB20260904PM
S1000405,T1000427,2026-09-04 14:55:12,4348.71,SETTLED,SB20260904PM
S1000406,T1000428,2026-09-04 18:54:45,2691.33,SETTLED,SB20260904PM
S1000407,T1000429,2026-09-04 09:07:40,4052.75,SETTLED,SB20260904AM
S1000408,T1000430,2026-09-04 15:44:23,2266.33,SETTLED,SB20260904PM
S1000409,T1000431,2026-09-04 22:16:57,43854.05,SETTLED,SB20260904PM
S1000410,T1000432,2026-09-04 12:14:05,2856.02,SETTLED,SB20260904PM
S1000411,T1000433,2026-09-04 13:57:18,1596.88,SETTLED,SB20260904PM
S1000412,T1000434,2026-09-04 07:18:34,14392.18,SETTLED,SB20260904AM
S1000413,T1000435,2026-09-04 12:45:29,9822.31,SETTLED,SB20260904PM
S1000414,T1000436,2026-09-04 18:16:08,3386.71,SETTLED,SB20260904PM
S1000415,T1000437,2026-09-04 15:34:11,9509.42,SETTLED,SB20260904PM
S1000416,T1000438,2026-09-04 09:21:58,1543.90,SETTLED,SB20260904AM
S1000417,T1000439,2026-09-04 18:00:44,1374.03,SETTLED,SB20260904PM
S1000418,T1000440,2026-09-04 19:28:37,3734.12,SETTLED,SB20260904PM
S1000419,T1000441,2026-09-04 11:28:14,1717.60,SETTLED,SB20260904AM
S1000420,T1000441,2026-09-04 11:32:14,429.40,SETTLED,SB20260904AM
S1000421,T1000442,2026-09-04 12:40:36,4810.91,SETTLED,SB20260904PM
S1000422,T1000443,2026-09-04 11:20:21,13255.85,SETTLED,SB20260904AM
S1000423,T1000444,2026-09-04 15:14:05,33025.97,SETTLED,SB20260904PM
S1000424,T1000445,2026-09-04 20:22:39,38986.92,SETTLED,SB20260904PM
S1000425,T1000447,2026-09-04 15:13:06,228.04,SETTLED,SB20260904PM
S1000426,T1000450,2026-09-04 10:56:41,1624.51,SETTLED,SB20260904AM
S1000427,T1000451,2026-09-04 12:13:26,2591.20,SETTLED,SB20260904PM
S1000428,T1000452,2026-09-04 15:28:30,85736.06,SETTLED,SB20260904PM
S1000429,T1000453,2026-09-04 14:51:38,4795.47,SETTLED,SB20260904PM
S1000430,T1000454,2026-09-04 13:55:03,1990.06,SETTLED,SB20260904PM
S1000431,T1000455,2026-09-04 06:41:02,1612.41,SETTLED,SB20260904AM
S1000432,T1000456,2026-09-04 20:01:23,7887.22,SETTLED,SB20260904PM
S1000433,T1000457,2026-09-04 14:41:14,393.23,SETTLED,SB20260904PM
S1000434,T1000458,2026-09-04 12:20:19,2361.11,SETTLED,SB20260904PM
S1000435,T1000459,2026-09-04 19:47:21,2598.19,SETTLED,SB20260904PM
S1000436,T1000460,2026-09-04 12:20:15,78883.04,SETTLED,SB20260904PM
S1000437,T1000461,2026-09-04 11:01:46,8880.57,SETTLED,SB20260904AM
S1000438,T1000462,2026-09-04 18:36:08,1259.81,SETTLED,SB20260904PM
S1000439,T1000463,2026-09-04 09:24:34,653.91,SETTLED,SB20260904AM
S1000440,T1000464,2026-09-05 19:49:41,1644.42,SETTLED,SB20260905PM
S1000441,T1000465,2026-09-05 14:18:33,1813.54,SETTLED,SB20260905PM
S1000442,T1000466,2026-09-05 17:36:41,9353.91,SETTLED,SB20260905PM
S1000443,T1000467,2026-09-05 11:17:32,887.78,SETTLED,SB20260905AM
S1000444,T1000467,2026-09-05 11:21:32,221.95,SETTLED,SB20260905AM
S1000445,T1000468,2026-09-05 11:07:23,84696.80,SETTLED,SB20260905AM
S1000446,T1000469,2026-09-05 09:38:18,52501.56,SETTLED,SB20260905AM
S1000447,T1000470,2026-09-05 08:39:50,1653.21,SETTLED,SB20260905AM
S1000448,T1000471,2026-09-05 14:39:58,515.15,SETTLED,SB20260905PM
S1000449,T1000472,2026-09-05 11:01:31,3329.49,PENDING,SB20260905AM
S1000450,T1000473,2026-09-05 06:22:58,4616.24,SETTLED,SB20260905AM
S1000451,T1000474,2026-09-05 16:10:11,2027.66,SETTLED,SB20260905PM
S1000452,T1000475,2026-09-05 19:06:02,2359.39,SETTLED,SB20260905PM
S1000453,T1000476,2026-09-05 08:13:26,2228.83,SETTLED,SB20260905AM
S1000454,T1000477,2026-09-05 21:42:03,910.08,SETTLED,SB20260905PM
S1000455,T1000478,2026-09-05 14:27:36,1557.63,SETTLED,SB20260905PM
S1000456,T1000479,2026-09-05 10:28:50,2517.85,SETTLED,SB20260905AM
S1000457,T1000480,2026-09-05 19:59:18,3912.80,SETTLED,SB20260905PM
S1000458,T1000481,2026-09-05 10:31:48,10206.19,SETTLED,SB20260905AM
S1000459,T1000482,2026-09-05 20:15:21,4688.37,SETTLED,SB20260905PM
S1000460,T1000483,2026-09-05 21:02:38,19205.37,SETTLED,SB20260905PM
S1000461,T1000483,2026-09-05 21:06:38,4801.34,SETTLED,SB20260905PM
S1000462,T1000485,2026-09-05 18:11:28,6988.20,SETTLED,SB20260905PM
S1000463,T1000486,2026-09-05 22:57:09,20700.62,SETTLED,SB20260905PM
S1000464,T1000487,2026-09-05 10:16:01,2392.45,SETTLED,SB20260905AM
S1000465,T1000489,2026-09-05 12:45:43,18139.84,SETTLED,SB20260905PM
S1000466,T1000490,2026-09-05 13:24:38,1363.52,FAILED,SB20260905PM
S1000467,T1000491,2026-09-05 10:44:08,1558.05,SETTLED,SB20260905AM
S1000468,T1000492,2026-09-05 08:19:34,3894.44,SETTLED,SB20260905AM
S1000469,T1000493,2026-09-05 16:20:16,4861.28,SETTLED,SB20260905PM
S1000470,T1000494,2026-09-05 20:34:36,4922.32,SETTLED,SB20260905PM
S1000471,T1000495,2026-09-05 11:51:45,711.86,SETTLED,SB20260905AM
S1000472,T1000496,2026-09-05 13:11:18,73193.92,SETTLED,SB20260905PM
S1000473,T1000497,2026-09-05 20:48:03,39915.48,SETTLED,SB20260905PM
S1000474,T1000498,2026-09-05 07:41:50,663.78,SETTLED,SB20260905AM
S1000475,T1000500,2026-09-05 11:19:32,3830.28,SETTLED,SB20260905AM
S1000476,T1000503,2026-09-05 15:33:04,2853.87,SETTLED,SB20260905PM
S1000477,T1000504,2026-09-05 14:49:34,933.68,SETTLED,SB20260905PM
S1000478,T1000505,2026-09-05 10:23:48,2512.92,SETTLED,SB20260905AM
S1000479,T1000506,2026-09-05 13:50:53,1939.72,SETTLED,SB20260905PM
S1000480,T1000507,2026-09-05 08:13:12,2408.86,SETTLED,SB20260905AM
S1000481,T1000507,2026-09-05 08:17:12,602.21,SETTLED,SB20260905AM
S1000482,T1000508,2026-09-05 18:45:19,6317.82,SETTLED,SB20260905PM
S1000483,T1000509,2026-09-05 09:50:51,777.52,SETTLED,SB20260905AM
S1000484,T1000510,2026-09-05 11:50:03,13583.70,SETTLED,SB20260905AM
S1000485,T1000511,2026-09-05 22:24:13,1477.41,SETTLED,SB20260905PM
S1000486,T1000512,2026-09-05 20:15:58,7479.17,SETTLED,SB20260905PM
S1000487,T1000513,2026-09-05 15:45:16,2921.51,SETTLED,SB20260905PM
S1000488,T1000514,2026-09-05 13:13:21,1705.78,SETTLED,SB20260905PM
S1000489,T1000515,2026-09-05 15:47:36,11991.13,SETTLED,SB20260905PM
S1000490,T1000516,2026-09-05 18:53:20,1744.09,SETTLED,SB20260905PM
S1000491,T1000517,2026-09-05 15:22:38,1155.07,SETTLED,SB20260905PM
S1000492,T1000518,2026-09-05 19:46:09,172.00,SETTLED,SB20260905PM
S1000493,T1000519,2026-09-05 07:32:55,1294.25,SETTLED,SB20260905AM
S1000494,T1000520,2026-09-05 20:45:00,493.17,SETTLED,SB20260905PM
S1000495,T1000521,2026-09-05 10:15:10,4843.71,SETTLED,SB20260905AM
S1000496,T1000522,2026-09-05 18:50:38,3864.64,SETTLED,SB20260905PM
S1000497,T1000523,2026-09-05 14:44:59,654.86,SETTLED,SB20260905PM
S1000498,T1000523,2026-09-05 14:48:59,163.72,SETTLED,SB20260905PM
S1000499,T1000525,2026-09-05 12:10:44,1009.18,SETTLED,SB20260905PM
S1000500,T1000525,2026-09-05 12:14:44,252.30,SETTLED,SB20260905PM
S1000501,T1000526,2026-09-05 11:43:34,13378.91,SETTLED,SB20260905AM
S1000502,T1000528,2026-09-05 12:05:40,1704.47,SETTLED,SB20260905PM
S1000503,T1000528,2026-09-05 12:09:40,426.12,SETTLED,SB20260905PM
S1000504,T1000529,2026-09-05 10:27:07,49509.43,SETTLED,SB20260905AM
S1000505,T1000530,2026-09-05 09:20:41,4409.40,SETTLED,SB20260905AM
S1000506,T1000531,2026-09-05 17:31:29,21099.69,SETTLED,SB20260905PM
S1000507,T1000532,2026-09-05 14:11:04,60494.80,SETTLED,SB20260905PM
S1000508,T1000533,2026-09-05 20:09:14,1129.47,SETTLED,SB20260905PM
S1000509,T1000535,2026-09-05 14:55:00,1309.46,SETTLED,SB20260905PM
S1000510,T1000536,2026-09-05 21:20:03,16487.92,SETTLED,SB20260905PM
S1000511,T1000537,2026-09-05 21:58:55,14735.77,SETTLED,SB20260905PM
S1000512,T1000538,2026-09-05 23:39:40,10837.44,SETTLED,SB20260905PM
S1000513,T1000539,2026-09-05 11:52:29,16253.14,SETTLED,SB20260905AM
S1000514,T1000540,2026-09-05 22:23:29,1956.72,SETTLED,SB20260905PM
S1000515,T1000541,2026-09-05 18:15:03,780.24,SETTLED,SB20260905PM
S1000516,T1000543,2026-09-05 18:09:04,707.93,SETTLED,SB20260905PM
S1000517,T1000544,2026-09-05 14:15:46,3430.93,SETTLED,SB20260905PM
S1000518,T1000545,2026-09-05 18:40:05,1566.25,SETTLED,SB20260905PM
S1000519,T1000546,2026-09-05 12:56:42,21168.00,SETTLED,SB20260905PM
S1000520,T1000548,2026-09-05 13:46:04,2268.13,SETTLED,SB20260905PM
S1000521,T1000549,2026-09-05 10:29:47,59507.30,SETTLED,SB20260905AM
S1000522,T1000551,2026-09-05 12:11:14,5445.18,SETTLED,SB20260905PM
S1000523,T1000552,2026-09-05 13:48:59,12641.05,SETTLED,SB20260905PM
S1000524,T1000553,2026-09-05 09:45:00,6225.15,SETTLED,SB20260905AM
S1000525,T1000555,2026-09-05 13:43:51,3007.29,SETTLED,SB20260905PM
S1000526,T1000556,2026-09-05 14:08:29,9161.78,SETTLED,SB20260905PM
S1000527,T1000557,2026-09-05 18:18:02,4021.32,SETTLED,SB20260905PM
S1000528,T1000558,2026-09-05 16:25:34,806.78,SETTLED,SB20260905PM
S1000529,T1000559,2026-09-05 18:45:56,4310.29,SETTLED,SB20260905PM
S1000530,T1000560,2026-09-05 14:37:19,568.93,SETTLED,SB20260905PM
S1000531,T1000561,2026-09-05 09:31:24,572.35,SETTLED,SB20260905AM
S1000532,T1000562,2026-09-05 13:53:38,3154.56,SETTLED,SB20260905PM
S1000533,T1000564,2026-09-05 14:21:58,76705.48,SETTLED,SB20260905PM
S1000534,T1000565,2026-09-05 19:26:09,25691.74,SETTLED,SB20260905PM
S1000535,T1000565,2026-09-05 19:30:09,6422.93,SETTLED,SB20260905PM
S1000536,T1000566,2026-09-05 20:50:13,27490.32,SETTLED,SB20260905PM
S1000537,T1000567,2026-09-05 20:08:06,3737.77,SETTLED,SB20260905PM
S1000538,T1000568,2026-09-05 20:24:31,2045.14,SETTLED,SB20260905PM
S1000539,T1000570,2026-09-05 21:39:44,10657.20,SETTLED,SB20260905PM
S1000540,T1000571,2026-09-05 20:45:29,1805.26,SETTLED,SB20260905PM
S1000541,T1000572,2026-09-05 18:23:18,88020.54,SETTLED,SB20260905PM
S1000542,T1000573,2026-09-05 20:22:24,1785.40,SETTLED,SB20260905PM
S1000543,T1000574,2026-09-05 08:54:11,7380.64,SETTLED,SB20260905AM
S1000544,T1000575,2026-09-05 22:18:16,16862.12,SETTLED,SB20260905PM
S1000545,T1000576,2026-09-05 17:18:25,1163.14,SETTLED,SB20260905PM
S1000546,T1000577,2026-09-05 15:40:02,79643.57,SETTLED,SB20260905PM
S1000547,T1000578,2026-09-05 21:09:03,72385.68,SETTLED,SB20260905PM
S1000548,T1000579,2026-09-05 13:47:24,3930.22,SETTLED,SB20260905PM
S1000549,T1000579,2026-09-05 13:51:24,982.56,SETTLED,SB20260905PM
S1000550,T1000580,2026-09-05 18:19:06,865.19,SETTLED,SB20260905PM
S1000551,T1000581,2026-09-05 09:40:54,1170.31,SETTLED,SB20260905AM
S1000552,T1000582,2026-09-05 14:30:43,4677.71,SETTLED,SB20260905PM
S1000553,T1000583,2026-09-05 19:27:22,1123.87,SETTLED,SB20260905PM
S1000554,T1000584,2026-09-05 16:31:24,82865.97,SETTLED,SB20260905PM
S1000555,T1000585,2026-09-05 20:09:08,239.69,SETTLED,SB20260905PM
S1000556,T1000586,2026-09-05 19:31:51,3315.54,SETTLED,SB20260905PM
S1000557,T1000587,2026-09-05 20:08:24,1480.98,SETTLED,SB20260905PM
S1000558,T1000587,2026-09-05 20:12:24,370.25,SETTLED,SB20260905PM
S1000559,T1000588,2026-09-05 10:22:47,4643.35,SETTLED,SB20260905AM
S1000560,T1000589,2026-09-05 23:46:31,2068.89,SETTLED,SB20260905PM
S1000561,T1000591,2026-09-05 21:36:35,1483.93,SETTLED,SB20260905PM
S1000562,T1000592,2026-09-05 18:58:50,28098.31,SETTLED,SB20260905PM
S1000563,T1000593,2026-09-05 20:06:10,561.03,SETTLED,SB20260905PM
S1000564,T1000594,2026-09-05 21:28:58,42550.97,SETTLED,SB20260905PM
S1000565,T1000595,2026-09-05 18:51:43,53814.05,SETTLED,SB20260905PM
S1000566,T1000596,2026-09-05 09:49:00,12835.80,SETTLED,SB20260905AM
S1000567,T1000596,2026-09-05 09:53:00,3208.95,SETTLED,SB20260905AM
S1000568,T1000597,2026-09-05 18:33:08,1589.52,SETTLED,SB20260905PM
S1000569,T1000598,2026-09-05 14:04:05,1147.86,SETTLED,SB20260905PM
S1000570,T1000598,2026-09-05 14:08:05,286.96,SETTLED,SB20260905PM
S1000571,T1000599,2026-09-05 14:13:03,10039.34,SETTLED,SB20260905PM
S1000572,T1000600,2026-09-05 20:36:38,408.14,SETTLED,SB20260905PM
S1000573,T1000601,2026-09-05 15:19:15,4417.85,SETTLED,SB20260905PM
S1000574,T1000602,2026-09-05 13:10:55,559.46,SETTLED,SB20260905PM
S1000575,T1000602,2026-09-05 13:14:55,139.86,SETTLED,SB20260905PM
S1000576,T1000603,2026-09-05 11:48:22,11104.95,SETTLED,SB20260905AM
S1000577,T1000604,2026-09-05 12:46:32,56176.12,SETTLED,SB20260905PM
S1000578,T1000605,2026-09-05 10:06:31,1651.79,SETTLED,SB20260905AM
S1000579,T1000606,2026-09-05 09:58:11,1961.01,SETTLED,SB20260905AM
S1000580,T1000607,2026-09-05 07:43:33,4270.99,SETTLED,SB20260905AM
S1000581,T1000608,2026-09-05 09:44:37,832.40,SETTLED,SB20260905AM
S1000582,T1000608,2026-09-05 09:48:37,208.10,SETTLED,SB20260905AM
S1000583,T1000609,2026-09-05 14:06:28,5669.04,SETTLED,SB20260905PM
S1000584,T1000611,2026-09-05 19:27:18,2898.08,SETTLED,SB20260905PM
S1000585,T1000612,2026-09-05 22:21:19,66049.10,SETTLED,SB20260905PM
S1000586,T1000613,2026-09-05 11:22:49,2575.03,SETTLED,SB20260905AM
S1000587,T1000614,2026-09-05 17:14:14,410.28,SETTLED,SB20260905PM
S1000588,T1000615,2026-09-05 20:43:42,7564.93,SETTLED,SB20260905PM
S1000589,T1000616,2026-09-05 07:05:52,15634.30,FAILED,SB20260905AM
S1000590,T1000617,2026-09-05 10:27:36,2783.77,SETTLED,SB20260905AM
S1000591,T1000618,2026-09-06 20:26:01,1761.01,SETTLED,SB20260906PM
S1000592,T1000619,2026-09-06 21:29:20,1206.65,SETTLED,SB20260906PM
S1000593,T1000619,2026-09-06 21:33:20,301.66,SETTLED,SB20260906PM
S1000594,T1000620,2026-09-06 20:42:17,3736.30,SETTLED,SB20260906PM
S1000595,T1000621,2026-09-06 21:51:57,14641.36,SETTLED,SB20260906PM
S1000596,T1000622,2026-09-06 14:04:05,1528.41,SETTLED,SB20260906PM
S1000597,T1000623,2026-09-06 13:57:38,5637.18,SETTLED,SB20260906PM
S1000598,T1000624,2026-09-06 20:06:46,3461.82,SETTLED,SB20260906PM
S1000599,T1000624,2026-09-06 20:10:46,865.45,SETTLED,SB20260906PM
S1000600,T1000625,2026-09-06 17:46:34,2337.87,SETTLED,SB20260906PM
S1000601,T1000626,2026-09-06 18:22:52,1516.70,SETTLED,SB20260906PM
S1000602,T1000627,2026-09-06 18:56:49,1467.85,SETTLED,SB20260906PM
S1000603,T1000628,2026-09-06 20:39:58,979.37,SETTLED,SB20260906PM
S1000604,T1000629,2026-09-06 15:01:18,13051.08,SETTLED,SB20260906PM
S1000605,T1000631,2026-09-06 14:11:15,5100.65,SETTLED,SB20260906PM
S1000606,T1000631,2026-09-06 14:15:15,1275.16,SETTLED,SB20260906PM
S1000607,T1000632,2026-09-06 09:19:25,231.48,SETTLED,SB20260906AM
S1000608,T1000633,2026-09-06 10:06:15,7223.59,SETTLED,SB20260906AM
S1000609,T1000634,2026-09-06 10:05:43,46082.10,SETTLED,SB20260906AM
S1000610,T1000635,2026-09-06 19:16:34,44108.88,SETTLED,SB20260906PM
S1000611,T1000637,2026-09-06 08:30:16,818.95,SETTLED,SB20260906AM
S1000612,T1000637,2026-09-06 08:34:16,204.74,SETTLED,SB20260906AM
S1000613,T1000638,2026-09-06 16:20:34,1831.14,SETTLED,SB20260906PM
S1000614,T1000638,2026-09-06 16:24:34,457.79,SETTLED,SB20260906PM
S1000615,T1000640,2026-09-06 12:31:29,2956.52,SETTLED,SB20260906PM
S1000616,T1000640,2026-09-06 12:35:29,739.13,SETTLED,SB20260906PM
S1000617,T1000641,2026-09-06 13:57:56,6977.28,SETTLED,SB20260906PM
S1000618,T1000642,2026-09-06 17:57:33,1582.68,SETTLED,SB20260906PM
S1000619,T1000643,2026-09-06 20:17:15,6173.43,SETTLED,SB20260906PM
S1000620,T1000644,2026-09-06 18:25:51,1279.94,SETTLED,SB20260906PM
S1000621,T1000644,2026-09-06 18:29:51,319.99,SETTLED,SB20260906PM
S1000622,T1000645,2026-09-06 13:42:31,36630.90,SETTLED,SB20260906PM
S1000623,T1000645,2026-09-06 13:46:31,9157.73,SETTLED,SB20260906PM
S1000624,T1000646,2026-09-06 12:25:07,578.94,SETTLED,SB20260906PM
S1000625,T1000646,2026-09-06 12:29:07,144.74,SETTLED,SB20260906PM
S1000626,T1000647,2026-09-06 14:32:42,6618.39,SETTLED,SB20260906PM
S1000627,T1000648,2026-09-06 17:03:34,10444.00,SETTLED,SB20260906PM
S1000628,T1000649,2026-09-06 11:36:25,5552.13,SETTLED,SB20260906AM
S1000629,T1000650,2026-09-06 17:29:55,4900.72,SETTLED,SB20260906PM
S1000630,T1000651,2026-09-06 10:41:20,46994.22,SETTLED,SB20260906AM
S1000631,T1000652,2026-09-06 13:17:58,1613.81,SETTLED,SB20260906PM
S1000632,T1000653,2026-09-06 16:43:18,1803.51,SETTLED,SB20260906PM
S1000633,T1000654,2026-09-07 01:49:36,10118.93,SETTLED,SB20260907AM
S1000634,T1000655,2026-09-06 13:14:52,1954.82,SETTLED,SB20260906PM
S1000635,T1000656,2026-09-06 11:37:34,26375.18,SETTLED,SB20260906AM
S1000636,T1000658,2026-09-06 18:45:14,1640.14,SETTLED,SB20260906PM
S1000637,T1000658,2026-09-06 18:49:14,410.04,SETTLED,SB20260906PM
S1000638,T1000659,2026-09-06 12:58:26,4493.31,SETTLED,SB20260906PM
S1000639,T1000660,2026-09-06 23:15:31,518.96,SETTLED,SB20260906PM
S1000640,T1000661,2026-09-06 13:46:19,14134.11,SETTLED,SB20260906PM
S1000641,T1000662,2026-09-06 17:01:17,4958.43,SETTLED,SB20260906PM
S1000642,T1000663,2026-09-06 10:10:18,54921.85,SETTLED,SB20260906AM
S1000643,T1000664,2026-09-06 21:46:37,1792.65,SETTLED,SB20260906PM
S1000644,T1000665,2026-09-06 17:46:26,10787.85,SETTLED,SB20260906PM
S1000645,T1000666,2026-09-06 14:58:48,9591.31,SETTLED,SB20260906PM
S1000646,T1000667,2026-09-06 10:17:43,782.50,SETTLED,SB20260906AM
S1000647,T1000668,2026-09-06 18:05:17,2907.05,SETTLED,SB20260906PM
S1000648,T1000670,2026-09-06 07:36:40,2824.01,SETTLED,SB20260906AM
S1000649,T1000672,2026-09-06 21:32:43,2139.24,SETTLED,SB20260906PM
S1000650,T1000673,2026-09-06 08:19:45,2123.02,SETTLED,SB20260906AM
S1000651,T1000673,2026-09-06 08:23:45,530.76,SETTLED,SB20260906AM
S1000652,T1000674,2026-09-06 13:04:42,5964.84,SETTLED,SB20260906PM
S1000653,T1000675,2026-09-06 13:37:03,17698.92,SETTLED,SB20260906PM
S1000654,T1000676,2026-09-06 07:19:32,3564.23,SETTLED,SB20260906AM
S1000655,T1000677,2026-09-06 17:24:35,424.13,SETTLED,SB20260906PM
S1000656,T1000678,2026-09-06 18:14:06,3153.53,SETTLED,SB20260906PM
S1000657,T1000680,2026-09-06 18:19:50,80756.22,SETTLED,SB20260906PM
S1000658,T1000681,2026-09-06 20:42:30,31044.27,SETTLED,SB20260906PM
S1000659,T1000682,2026-09-06 23:36:22,11958.35,SETTLED,SB20260906PM
S1000660,T1000683,2026-09-06 18:04:03,8723.82,SETTLED,SB20260906PM
