transaction_id,merchant_id,customer_id,transaction_ts,amount,currency,status,payment_channel
T1000320,M109,C00007,2026-09-03 14:01:46,30965.21,INR,SUCCESS,ONLINE
T1000321,M104,C01661,2026-09-03 10:13:16,1118.93,INR,FAILED,POS
T1000322,M102,C02292,2026-09-03 22:24:06,2531.06,INR,SUCCESS,POS
T1000323,M115,C01119,2026-09-03 12:33:03,3418.99,INR,SUCCESS,ONLINE
T1000324,M115,C02591,2026-09-03 18:56:08,4999.54,INR,SUCCESS,ONLINE
T1000325,M123,C02486,2026-09-03 08:41:47,1109.62,INR,SUCCESS,POS
T1000326,M102,C02177,2026-09-03 23:06:10,1922.46,INR,SUCCESS,POS
T1000327,M120,C02973,2026-09-03 14:42:37,2230.69,INR,SUCCESS,ONLINE
T1000328,M122,C00940,2026-09-03 20:19:03,352.17,INR,SUCCESS,POS
T1000329,M101,C00914,2026-09-03 11:10:00,31086.95,INR,SUCCESS,POS
T1000330,M104,C01303,2026-09-03 11:49:47,5477.98,INR,SUCCESS,QR
T1000331,M117,C00808,2026-09-03 09:09:41,10151.31,INR,SUCCESS,ONLINE
T1000332,M101,C01808,2026-09-03 18:12:25,79979.79,INR,SUCCESS,POS
T1000333,M108,C01321,2026-09-03 19:29:46,7249.83,INR,SUCCESS,POS
T1000334,M108,C01384,2026-09-03 10:01:29,6897.30,INR,SUCCESS,QR
T1000335,M115,C01476,2026-09-03 19:21:12,5725.80,INR,SUCCESS,ONLINE
T1000336,M100,C02606,2026-09-03 14:28:54,1081.61,INR,SUCCESS,QR
T1000337,M112,C00598,2026-09-03 19:45:03,45407.36,INR,SUCCESS,POS
T1000338,M119,C02788,2026-09-03 20:09:13,73012.16,INR,SUCCESS,POS
T1000339,M117,C00018,2026-09-03 10:49:38,8450.67,INR,SUCCESS,POS
T1000340,M104,C01641,2026-09-03 19:08:21,2823.75,INR,SUCCESS,ONLINE
T1000341,M117,C02032,2026-09-03 10:55:05,17951.75,INR,SUCCESS,ONLINE
T1000342,M104,C02453,2026-09-03 20:04:17,1316.54,INR,SUCCESS,ONLINE
T1000343,M119,C02681,2026-09-03 08:07:21,23346.37,INR,SUCCESS,POS
T1000344,M116,C02919,2026-09-03 21:45:51,1261.25,INR,SUCCESS,ONLINE
T1000345,M101,C02672,2026-09-03 17:38:44,73615.68,INR,SUCCESS,ONLINE
T1000346,M117,C01911,2026-09-03 15:01:59,13693.11,INR,SUCCESS,ONLINE
T1000347,M122,C01546,2026-09-03 13:58:55,1325.46,INR,SUCCESS,POS
T1000348,M102,C00709,2026-09-03 18:51:25,782.74,INR,SUCCESS,POS
T1000349,M111,C00304,2026-09-03 08:56:29,3456.35,INR,SUCCESS,QR
T1000350,M115,C02780,2026-09-03 10:58:19,2176.93,INR,SUCCESS,POS
T1000351,M122,C02315,2026-09-04 20:48:03,1789.54,INR,FAILED,QR
T1000352,M107,C01989,2026-09-04 18:58:03,3425.93,INR,FAILED,QR
T1000353,M109,C00296,2026-09-04 17:55:11,28739.01,INR,SUCCESS,QR
T1000354,M113,C01112,2026-09-04 13:23:32,1812.52,INR,SUCCESS,QR
T1000355,M117,C00987,2026-09-04 12:14:01,11861.67,INR,SUCCESS,QR
T1000356,M101,C00666,2026-09-04 10:55:42,25505.77,INR,SUCCESS,ONLINE
T1000357,M108,C01294,2026-09-04 19:31:10,16546.93,INR,SUCCESS,QR
T1000358,M108,C00255,2026-09-04 21:36:04,727.44,INR,REVERSED,ONLINE
T1000359,M124,C00550,2026-09-04 16:49:57,11764.83,INR,SUCCESS,POS
T1000360,M100,C00455,2026-09-04 18:21:19,3684.68,INR,SUCCESS,ONLINE
T1000361,M110,C01880,2026-09-04 19:10:21,25392.88,INR,SUCCESS,POS
T1000362,M113,C00191,2026-09-04 09:11:34,876.15,INR,SUCCESS,ONLINE
T1000363,M117,C00984,2026-09-04 16:32:09,900.14,INR,FAILED,QR
T1000364,M111,C00418,2026-09-04 14:12:24,3234.38,INR,SUCCESS,ONLINE
T1000365,M124,C02119,2026-09-04 17:13:36,5133.59,INR,SUCCESS,POS
T1000366,M101,C00098,2026-09-04 18:43:50,34104.36,INR,SUCCESS,ONLINE
T1000367,M100,C00733,2026-09-04 17:38:29,3613.60,INR,SUCCESS,QR
T1000368,M120,C00330,2026-09-04 15:38:28,3123.49,INR,SUCCESS,QR
T1000369,M109,C00297,2026-09-04 18:41:40,6268.15,INR,REVERSED,POS
T1000370,M122,C02078,2026-09-04 07:32:23,519.36,INR,SUCCESS,ONLINE
T1000371,M107,C00246,2026-09-04 11:17:33,9622.50,INR,SUCCESS,ONLINE
T1000372,M104,C02918,2026-09-04 19:03:22,3346.71,INR,SUCCESS,QR
T1000373,M105,C00056,2026-09-04 21:14:38,4725.19,INR,SUCCESS,POS
T1000374,M108,C01834,2026-09-04 11:29:51,905.63,INR,SUCCESS,POS
T1000375,M122,C01592,2026-09-04 15:18:23,1931.17,INR,SUCCESS,ONLINE
T1000376,M112,C02192,2026-09-04 12:45:46,12287.50,INR,SUCCESS,POS
T1000377,M111,C01519,2026-09-04 16:11:58,2122.59,INR,SUCCESS,QR
T1000378,M112,C02875,2026-09-04 11:24:40,57211.05,INR,SUCCESS,ONLINE
T1000379,M113,C01902,2026-09-04 12:02:08,749.84,INR,SUCCESS,ONLINE
T1000380,M109,C02911,2026-09-04 13:29:35,20371.75,INR,REVERSED,ONLINE
T1000381,M108,C00141,2026-09-04 08:03:22,1547.21,INR,SUCCESS,ONLINE
T1000382,M100,C01992,2026-09-04 09:10:50,1478.77,INR,SUCCESS,POS
T1000383,M111,C00907,2026-09-04 08:03:23,3887.58,INR,SUCCESS,ONLINE
T1000384,M102,C01119,2026-09-04 21:11:23,2874.53,INR,FAILED,ONLINE
T1000385,M107,C01350,2026-09-04 10:15:06,4085.21,INR,SUCCESS,POS
T1000386,M122,C01809,2026-09-04 16:13:32,1004.12,INR,FAILED,ONLINE
T1000387,M117,C02856,2026-09-04 16:07:59,11377.27,INR,FAILED,QR
T1000388,M121,C00446,2026-09-04 14:15:28,77616.01,INR,SUCCESS,ONLINE
T1000389,M105,C00184,2026-09-04 08:10:57,702.68,INR,SUCCESS,ONLINE
T1000390,M117,C01181,2026-09-04 20:56:36,12717.93,INR,SUCCESS,ONLINE
T1000391,M122,C02476,2026-09-04 08:35:43,324.39,INR,SUCCESS,QR
T1000392,M124,C01636,2026-09-04 11:39:15,7360.81,INR,SUCCESS,ONLINE
T1000393,M115,C00236,2026-09-04 10:52:01,2971.95,INR,SUCCESS,ONLINE
T1000394,M101,C02221,2026-09-04 11:12:38,7462.81,INR,SUCCESS,POS
T1000395,M116,C02979,2026-09-04 07:27:25,3622.87,INR,SUCCESS,ONLINE
T1000396,M101,C02849,2026-09-04 10:17:51,42608.62,INR,SUCCESS,POS
T1000397,M106,C02673,2026-09-04 18:03:15,1510.06,INR,SUCCESS,QR
T1000398,M114,C00647,2026-09-04 22:08:58,7330.90,INR,SUCCESS,POS
T1000399,M102,C01716,2026-09-04 13:00:48,561.80,INR,SUCCESS,ONLINE
T1000400,M123,C00105,2026-09-04 18:12:58,620.63,INR,SUCCESS,ONLINE
T1000401,M120,C02648,2026-09-04 09:02:48,706.88,INR,SUCCESS,POS
T1000402,M124,C00610,2026-09-04 08:34:30,2225.13,INR,SUCCESS,ONLINE
T1000403,M120,C00261,2026-09-04 18:13:02,1157.70,INR,SUCCESS,POS
T1000404,M108,C01451,2026-09-04 20:05:48,4717.35,INR,SUCCESS,POS
T1000405,M999,C02179,2026-09-04 12:21:59,1432.85,INR,SUCCESS,ONLINE
T1000406,M101,C00929,2026-09-04 11:41:30,4623.21,INR,SUCCESS,POS
T1000407,M117,C01630,2026-09-04 18:41:10,1905.86,INR,SUCCESS,QR
T1000408,M117,C02447,2026-09-04 11:11:51,12428.04,INR,SUCCESS,POS
T1000409,M100,C01914,2026-09-04 13:05:57,3549.03,INR,SUCCESS,ONLINE
T1000410,M109,C01613,2026-09-04 20:57:14,48770.72,INR,SUCCESS,QR
T1000411,M122,C01670,2026-09-04 15:03:38,2426.23,INR,SUCCESS,ONLINE
T1000412,M100,C01366,2026-09-04 09:06:28,2525.95,INR,SUCCESS,POS
T1000413,M104,C00081,2026-09-04 21:41:01,3949.87,INR,SUCCESS,POS
T1000414,M122,C00085,2026-09-04 13:13:29,1912.03,INR,SUCCESS,POS
T1000415,M119,C01627,2026-09-04 16:18:57,27497.92,INR,SUCCESS,ONLINE
T1000416,M116,C00373,2026-09-04 15:48:09,127.93,INR,SUCCESS,QR
T1000417,M110,C00658,2026-09-04 10:39:31,62546.98,INR,SUCCESS,ONLINE
T1000418,M114,C00347,2026-09-04 08:13:10,11434.50,INR,SUCCESS,ONLINE
T1000419,M117,C00819,2026-09-04 22:29:51,6597.92,INR,SUCCESS,ONLINE
T1000420,M104,C02447,2026-09-04 20:58:52,2001.93,INR,SUCCESS,ONLINE
T1000421,M114,C02715,2026-09-04 07:12:01,4419.37,INR,SUCCESS,POS
T1000422,M120,C02060,2026-09-04 09:04:52,665.88,INR,SUCCESS,QR
T1000423,M105,C00873,2026-09-04 12:05:55,1080.98,INR,SUCCESS,POS
T1000424,M122,C02256,2026-09-04 16:36:48,1192.55,INR,SUCCESS,ONLINE
T1000425,M121,C02297,2026-09-04 11:11:57,3678.99,INR,SUCCESS,ONLINE
T1000426,M101,C00522,2026-09-04 18:58:18,28617.73,INR,SUCCESS,QR
T1000427,M103,C02554,2026-09-04 14:42:12,4348.71,INR,SUCCESS,QR
T1000428,M113,C02228,2026-09-04 18:35:45,2691.33,INR,SUCCESS,ONLINE
T1000429,M116,C02745,2026-09-04 08:47:40,4052.75,INR,SUCCESS,ONLINE
T1000430,M113,C00113,2026-09-04 15:24:23,2266.33,INR,SUCCESS,POS
T1000431,M112,C02881,2026-09-04 22:00:57,43854.05,INR,SUCCESS,POS
T1000432,M115,C02525,2026-09-04 11:54:05,2856.02,INR,SUCCESS,POS
T1000433,M115,C00028,2026-09-04 13:39:18,1596.88,INR,SUCCESS,POS
T1000434,M114,C00713,2026-09-04 07:07:34,14392.18,INR,SUCCESS,ONLINE
T1000435,M101,C01514,2026-09-04 12:34:29,9822.31,INR,SUCCESS,POS
T1000436,M117,C00650,2026-09-04 17:57:08,3386.71,INR,SUCCESS,QR
T1000437,M101,C00619,2026-09-04 15:23:11,9509.42,INR,SUCCESS,ONLINE
T1000438,M104,C00512,2026-09-04 09:04:58,1543.90,INR,SUCCESS,POS
T1000439,M116,C00849,2026-09-04 17:51:44,1374.03,INR,SUCCESS,ONLINE
T1000440,M103,C00829,2026-09-04 19:04:37,3734.12,INR,SUCCESS,POS
T1000441,M102,C01249,2026-09-04 11:14:14,2147.00,INR,SUCCESS,POS
T1000442,M105,C00582,2026-09-04 12:20:36,4810.91,INR,SUCCESS,ONLINE
T1000443,M110,C00715,2026-09-04 10:02:21,13255.85,INR,SUCCESS,ONLINE
T1000444,M119,C02661,2026-09-04 15:05:05,33025.97,INR,SUCCESS,ONLINE
T1000445,M109,C01476,2026-09-04 20:18:39,38986.92,INR,SUCCESS,POS
T1000446,M101,C00170,2026-09-04 08:33:49,19135.66,INR,REVERSED,POS
T1000447,M120,C01740,2026-09-04 15:03:06,228.04,INR,SUCCESS,POS
T1000448,M101,C00513,2026-09-04 11:37:01,49691.60,INR,FAILED,POS
T1000449,M113,C02232,2026-09-04 18:24:29,1517.94,INR,REVERSED,QR
T1000450,M100,C01696,2026-09-04 10:36:41,1624.51,INR,SUCCESS,ONLINE
T1000451,M115,C00385,2026-09-04 11:48:26,2591.20,INR,SUCCESS,ONLINE
T1000452,M112,C01986,2026-09-04 15:25:30,85736.06,INR,SUCCESS,ONLINE
T1000453,M116,C01480,2026-09-04 14:35:38,4795.47,INR,SUCCESS,ONLINE
T1000454,M120,C00100,2026-09-04 13:46:03,1990.06,INR,SUCCESS,ONLINE
T1000455,M111,C02374,2026-09-04 06:34:02,1612.41,INR,SUCCESS,POS
T1000456,M107,C02434,2026-09-04 19:45:23,7887.22,INR,SUCCESS,ONLINE
T1000457,M111,C00370,2026-09-04 14:17:14,393.23,INR,SUCCESS,ONLINE
T1000458,M111,C02551,2026-09-04 11:55:19,2361.11,INR,SUCCESS,POS
T1000459,M124,C02455,2026-09-04 19:23:21,4330.32,INR,SUCCESS,POS
T1000460,M121,C02133,2026-09-04 10:26:15,78883.04,INR,SUCCESS,QR
T1000461,M117,C01856,2026-09-04 10:42:46,8880.57,INR,SUCCESS,ONLINE
T1000462,M113,C00146,2026-09-04 18:28:08,1259.81,INR,SUCCESS,ONLINE
T1000463,M102,C00932,2026-09-04 09:06:34,1089.85,INR,SUCCESS,ONLINE
T1000464,M124,C02618,2026-09-05 19:30:41,1644.42,INR,SUCCESS,POS
T1000465,M113,C01616,2026-09-05 14:15:33,1813.54,INR,SUCCESS,POS
T1000466,M103,C00207,2026-09-05 17:15:41,9353.91,INR,SUCCESS,POS
T1000467,M116,C01551,2026-09-05 11:11:32,1109.73,INR,SUCCESS,QR
T1000468,M101,C02500,2026-09-05 11:04:23,84696.80,INR,SUCCESS,QR
T1000469,M101,C02709,2026-09-05 09:22:18,52501.56,INR,SUCCESS,ONLINE
T1000470,M102,C01959,2026-09-05 08:25:50,1653.21,INR,SUCCESS,ONLINE
T1000471,M120,C01071,2026-09-05 14:27:58,515.15,INR,SUCCESS,QR
T1000472,M108,C02332,2026-09-05 10:56:31,3329.49,INR,SUCCESS,POS
T1000473,M107,C01492,2026-09-05 06:08:58,4616.24,INR,SUCCESS,QR
T1000474,M111,C02050,2026-09-05 15:52:11,2027.66,INR,SUCCESS,ONLINE
T1000475,M122,C01773,2026-09-05 18:56:02,2359.39,INR,SUCCESS,QR
T1000476,M116,C01007,2026-09-05 08:05:26,2228.83,INR,SUCCESS,POS
T1000477,M115,C01914,2026-09-05 21:25:03,910.08,INR,SUCCESS,ONLINE
T1000478,M113,C02859,2026-09-05 14:16:36,1557.63,INR,SUCCESS,QR
T1000479,M104,C00900,2026-09-05 07:46:50,2517.85,INR,SUCCESS,ONLINE
T1000480,M105,C02546,2026-09-05 19:53:18,3912.80,INR,SUCCESS,POS
T1000481,,C00556,2026-09-05 10:11:48,10206.19,INR,SUCCESS,POS
T1000482,M116,C00294,2026-09-05 19:56:21,4688.37,INR,SUCCESS,ONLINE
T1000483,M109,C00271,2026-09-05 20:51:38,24006.71,INR,SUCCESS,POS
T1000484,M121,C01148,2026-09-05 12:16:56,52709.83,INR,FAILED,QR
T1000485,M103,C02204,2026-09-05 17:48:28,6988.20,INR,SUCCESS,ONLINE
T1000486,M101,C02375,2026-09-05 22:37:09,20700.62,INR,SUCCESS,QR
T1000487,M115,C01934,2026-09-05 09:51:01,2392.45,INR,SUCCESS,ONLINE
T1000488,M103,C02182,2026-09-05 22:30:54,12401.77,INR,FAILED,POS
T1000489,M117,C00641,2026-09-05 12:28:43,18139.84,INR,SUCCESS,ONLINE
T1000490,M117,C02515,2026-09-05 11:24:38,1363.52,INR,SUCCESS,POS
T1000491,M104,C01434,2026-09-05 10:19:08,1558.05,INR,SUCCESS,POS
T1000492,M100,C01785,2026-09-05 08:08:34,3894.44,INR,SUCCESS,QR
T1000493,M115,C00261,2026-09-05 16:01:16,4861.28,INR,SUCCESS,POS
T1000494,M104,C01125,2026-09-05 20:24:36,4922.32,INR,SUCCESS,ONLINE
T1000495,M114,C01340,2026-09-05 11:28:45,711.86,INR,SUCCESS,ONLINE
T1000496,M112,C01996,2026-09-05 12:58:18,73193.92,INR,SUCCESS,QR
T1000497,M119,C02389,2026-09-05 20:32:03,39915.48,INR,SUCCESS,POS
T1000498,M113,C00633,2026-09-05 07:21:50,663.78,INR,SUCCESS,ONLINE
T1000499,M115,C01121,2026-09-05 18:20:11,1537.05,INR,REVERSED,QR
T1000500,M100,C00501,2026-09-05 11:02:32,3830.28,INR,SUCCESS,ONLINE
T1000501,M104,C01390,2026-09-05 13:03:03,5808.18,INR,FAILED,ONLINE
T1000502,M108,C00429,2026-09-05 12:06:48,16034.85,INR,SUCCESS,POS
T1000503,M115,C02445,2026-09-05 15:13:04,2853.87,INR,SUCCESS,POS
T1000504,M113,C01937,2026-09-05 14:35:34,933.68,INR,SUCCESS,QR
T1000505,M102,C00039,2026-09-05 10:03:48,2512.92,INR,SUCCESS,QR
T1000506,M104,C01155,2026-09-05 13:37:53,1939.72,INR,SUCCESS,ONLINE
T1000507,M111,C00951,2026-09-05 08:01:12,3011.07,INR,SUCCESS,QR
T1000508,M109,C01952,2026-09-05 18:33:19,6317.82,INR,SUCCESS,POS
T1000509,M105,C01456,2026-09-05 09:32:51,777.52,INR,SUCCESS,QR
T1000510,M103,C00214,2026-09-05 11:39:03,13583.70,INR,SUCCESS,POS
T1000511,M120,C01236,2026-09-05 22:00:13,1477.41,INR,SUCCESS,POS
T1000512,M110,C02070,2026-09-05 18:50:58,7479.17,INR,SUCCESS,POS
T1000513,M100,C00361,2026-09-05 15:36:16,2921.51,INR,SUCCESS,POS
T1000514,M116,C00509,2026-09-05 13:00:21,1705.78,INR,SUCCESS,POS
T1000515,M108,C00155,2026-09-05 12:57:36,11991.13,INR,SUCCESS,ONLINE
T1000516,M122,C01824,2026-09-05 18:50:20,1744.09,INR,SUCCESS,ONLINE
T1000517,M111,C00129,2026-09-05 15:03:38,1155.07,INR,SUCCESS,POS
T1000518,M122,C02444,2026-09-05 19:24:09,172.00,INR,SUCCESS,POS
T1000519,M120,C01141,2026-09-05 07:20:55,1294.25,INR,SUCCESS,QR
T1000520,M104,C02017,2026-09-05 20:21:00,493.17,INR,SUCCESS,POS
T1000521,M105,C02403,2026-09-05 10:09:10,4843.71,INR,SUCCESS,QR
T1000522,M117,C02333,2026-09-05 18:32:38,3864.64,INR,SUCCESS,POS
T1000523,M100,C00810,2026-09-05 14:31:59,818.58,INR,SUCCESS,QR
T1000524,M102,C01751,2026-09-05 13:17:33,2812.88,INR,FAILED,ONLINE
T1000525,M100,C00800,2026-09-05 11:47:44,1261.48,INR,SUCCESS,ONLINE
T1000526,M117,C02570,2026-09-05 11:40:34,13378.91,INR,SUCCESS,QR
T1000527,M114,C01075,2026-09-05 22:28:54,2981.04,INR,FAILED,POS
T1000528,M113,C02263,2026-09-05 11:45:40,2130.59,INR,SUCCESS,POS
T1000529,M101,C02492,2026-09-05 10:11:07,49509.43,INR,SUCCESS,ONLINE
T1000530,M115,C01662,2026-09-05 09:05:41,4409.40,INR,SUCCESS,ONLINE
T1000531,M118,C02469,2026-09-05 17:15:29,21099.69,INR,SUCCESS,ONLINE
T1000532,M101,C02199,2026-09-05 14:05:04,60494.80,INR,SUCCESS,ONLINE
T1000533,M122,C01442,2026-09-05 19:46:14,1129.47,INR,SUCCESS,POS
T1000534,M109,C00711,2026-09-05 22:36:52,38239.32,INR,FAILED,ONLINE
T1000535,M115,C00804,2026-09-05 14:33:00,1309.46,INR,SUCCESS,ONLINE
T1000536,M117,C00910,2026-09-05 20:58:03,16487.92,INR,SUCCESS,ONLINE
T1000537,M117,C00305,2026-09-05 19:02:55,14735.77,INR,SUCCESS,ONLINE
T1000538,M110,C00854,2026-09-05 20:40:40,10837.44,INR,SUCCESS,QR
T1000539,M110,C01598,2026-09-05 09:54:29,16253.14,INR,SUCCESS,ONLINE
T1000540,M100,C00584,2026-09-05 22:10:29,1956.72,INR,SUCCESS,ONLINE
T1000541,M117,C02408,2026-09-05 15:16:03,780.24,INR,SUCCESS,ONLINE
T1000542,M113,C01404,2026-09-05 16:52:27,1515.75,INR,FAILED,ONLINE
T1000543,M115,C00703,2026-09-05 17:46:04,707.93,INR,SUCCESS,POS
T1000544,M100,C00404,2026-09-05 13:58:46,3430.93,INR,SUCCESS,POS
T1000545,M102,C02725,2026-09-05 18:23:05,1566.25,INR,SUCCESS,QR
T1000546,M112,C00256,2026-09-05 12:39:42,21168.00,INR,SUCCESS,POS
T1000547,M118,C02187,2026-09-05 11:25:39,35167.16,INR,FAILED,QR
T1000548,M120,C03000,2026-09-05 13:24:04,2268.13,INR,SUCCESS,ONLINE
T1000549,M118,C00842,2026-09-05 10:24:47,59507.30,INR,SUCCESS,ONLINE
T1000550,M108,C01946,2026-09-05 11:59:15,7993.56,INR,SUCCESS,POS
T1000551,M104,C02293,2026-09-05 12:04:14,5445.18,INR,SUCCESS,QR
T1000552,M117,C00851,2026-09-05 12:59:59,12641.05,INR,SUCCESS,ONLINE
T1000553,M117,C02464,2026-09-05 09:39:00,6225.15,INR,SUCCESS,POS
T1000554,M105,C02407,2026-09-05 12:06:13,107.15,INR,FAILED,POS
T1000555,M111,C02069,2026-09-05 13:24:51,3007.29,INR,SUCCESS,POS
T1000556,M117,C01406,2026-09-05 14:01:29,9161.78,INR,SUCCESS,POS
T1000557,M124,C02036,2026-09-05 18:00:02,4021.32,INR,SUCCESS,POS
T1000558,M113,C01191,2026-09-05 16:19:34,806.78,INR,SUCCESS,QR
T1000559,M118,C00922,2026-09-05 18:38:56,4310.29,INR,SUCCESS,POS
T1000560,M100,C00829,2026-09-05 14:17:19,568.93,INR,SUCCESS,POS
T1000561,M120,C01357,2026-09-05 09:27:24,572.35,INR,SUCCESS,POS
T1000562,M111,C00591,2026-09-05 13:32:38,3154.56,INR,SUCCESS,QR
T1000563,M104,C00324,2026-09-05 19:58:12,4716.46,INR,SUCCESS,POS
T1000564,M110,C02453,2026-09-05 13:29:58,76705.48,INR,SUCCESS,ONLINE
T1000565,M109,C00281,2026-09-05 19:02:09,32114.67,INR,SUCCESS,POS
T1000566,M109,C01387,2026-09-05 20:45:13,27490.32,INR,SUCCESS,POS
T1000567,M115,C01410,2026-09-05 19:51:06,3737.77,INR,SUCCESS,QR
T1000568,M113,C01700,2026-09-05 20:06:31,2045.14,INR,SUCCESS,QR
T1000569,M113,C00386,2026-09-05 06:40:21,1767.88,INR,FAILED,QR
T1000570,M103,C02610,2026-09-05 21:35:44,10657.20,INR,SUCCESS,QR
T1000571,M105,C00291,2026-09-05 20:25:29,1805.26,INR,SUCCESS,QR
T1000572,M101,C00844,2026-09-05 18:18:18,88020.54,INR,SUCCESS,POS
T1000573,M113,C02346,2026-09-05 20:14:24,1785.40,INR,SUCCESS,ONLINE
T1000574,M112,C00204,2026-09-05 08:29:11,7380.64,INR,SUCCESS,QR
T1000575,M108,C00896,2026-09-05 20:34:16,16862.12,INR,SUCCESS,ONLINE
T1000576,M100,C01824,2026-09-05 17:08:25,1163.14,INR,SUCCESS,POS
T1000577,M121,C01297,2026-09-05 13:17:02,79643.57,INR,SUCCESS,POS
T1000578,M119,C02244,2026-09-05 20:59:03,72385.68,INR,SUCCESS,POS
T1000579,M104,C02905,2026-09-05 11:59:24,4912.78,INR,SUCCESS,QR
T1000580,M103,C02751,2026-09-05 17:58:06,1441.98,INR,SUCCESS,POS
T1000581,M102,C01947,2026-09-05 09:35:54,1170.31,INR,SUCCESS,POS
T1000582,M108,C00310,2026-09-05 12:25:43,4677.71,INR,SUCCESS,POS
T1000583,M100,C01916,2026-09-05 19:07:22,1123.87,INR,SUCCESS,POS
T1000584,M101,C01316,2026-09-05 16:10:24,82865.97,INR,SUCCESS,ONLINE
T1000585,M100,C01546,2026-09-05 19:49:08,239.69,INR,SUCCESS,ONLINE
T1000586,M115,C00861,2026-09-05 19:13:51,3315.54,INR,SUCCESS,QR
T1000587,M113,C00082,2026-09-05 19:45:24,1851.23,INR,SUCCESS,ONLINE
T1000588,M114,C01559,2026-09-05 10:02:47,4643.35,INR,SUCCESS,QR
T1000589,M117,C02909,2026-09-05 22:21:31,2068.89,INR,SUCCESS,QR
T1000590,M114,C02747,2026-09-05 10:35:26,6751.87,INR,FAILED,QR
T1000591,M102,C00030,2026-09-05 21:25:35,1483.93,INR,SUCCESS,POS
T1000592,M110,C01715,2026-09-05 16:30:50,28098.31,INR,SUCCESS,POS
T1000593,M117,C00019,2026-09-05 19:53:10,561.03,INR,SUCCESS,QR
T1000594,M119,C00933,2026-09-05 21:07:58,42550.97,INR,SUCCESS,POS
T1000595,M109,C02838,2026-09-05 18:26:43,53814.05,INR,SUCCESS,POS
T1000596,M117,C02047,2026-09-05 09:26:00,16044.75,INR,SUCCESS,POS
T1000597,M106,C02547,2026-09-05 18:09:08,1589.52,INR,SUCCESS,QR
T1000598,M104,C01769,2026-09-05 11:53:05,1434.82,INR,SUCCESS,ONLINE
T1000599,M108,C02582,2026-09-05 13:55:03,10039.34,INR,SUCCESS,QR
T1000600,M100,C00078,2026-09-05 20:17:38,408.14,INR,SUCCESS,QR
T1000601,M103,C00206,2026-09-05 14:58:15,4417.85,INR,SUCCESS,POS
T1000602,M114,C01016,2026-09-05 12:52:55,699.32,INR,SUCCESS,ONLINE
T1000603,M107,C01044,2026-09-05 11:30:22,11104.95,INR,SUCCESS,QR
T1000604,M101,C01428,2026-09-05 12:42:32,56176.12,INR,SUCCESS,QR
T1000605,M120,C01792,2026-09-05 09:55:31,1651.79,INR,SUCCESS,ONLINE
T1000606,M100,C01763,2026-09-05 09:35:11,1961.01,INR,SUCCESS,ONLINE
T1000607,M115,C01627,2026-09-05 07:39:33,4270.99,INR,SUCCESS,ONLINE
T1000608,M111,C02825,2026-09-05 09:33:37,1040.50,INR,SUCCESS,QR
T1000609,M115,C01847,2026-09-05 14:01:28,5669.04,INR,SUCCESS,POS
T1000610,M117,C02829,2026-09-05 19:57:45,8946.70,INR,FAILED,QR
T1000611,M102,C02366,2026-09-05 19:05:18,2898.08,INR,SUCCESS,ONLINE
T1000612,M110,C00705,2026-09-05 20:24:19,66049.10,INR,SUCCESS,QR
T1000613,M122,C01341,2026-09-05 11:16:49,2575.03,INR,SUCCESS,QR
T1000614,M102,C01985,2026-09-05 17:04:14,410.28,INR,SUCCESS,QR
T1000615,M108,C00084,2026-09-05 20:31:42,7564.93,INR,SUCCESS,POS
T1000616,M117,C02470,2026-09-05 07:00:52,15634.30,INR,SUCCESS,POS
T1000617,M115,C01944,2026-09-05 10:03:36,2783.77,INR,SUCCESS,POS
T1000618,M102,C02236,2026-09-06 20:18:01,1761.01,INR,SUCCESS,QR
T1000619,M116,C01373,2026-09-06 21:04:20,1508.31,INR,SUCCESS,QR
T1000620,M117,C01713,2026-09-06 20:22:17,3736.30,INR,SUCCESS,POS
T1000621,M118,C01250,2026-09-06 21:47:57,14641.36,INR,SUCCESS,QR
T1000622,M100,C01127,2026-09-06 13:54:05,1528.41,INR,SUCCESS,QR
T1000623,M103,C01898,2026-09-06 13:47:38,5637.18,INR,SUCCESS,QR
T1000624,M115,C01729,2026-09-06 19:45:46,4327.27,INR,SUCCESS,QR
T1000625,M113,C00529,2026-09-06 17:33:34,2337.87,INR,SUCCESS,ONLINE
T1000626,M111,C00972,2026-09-06 18:05:52,1516.70,INR,SUCCESS,QR
T1000627,M116,C01544,2026-09-06 18:53:49,1467.85,INR,SUCCESS,POS
T1000628,M117,C02356,2026-09-06 20:20:58,979.37,INR,SUCCESS,QR
T1000629,M101,C01690,2026-09-06 14:52:18,13051.08,INR,SUCCESS,QR
T1000630,M105,C02111,2026-09-06 15:47:38,4823.88,INR,FAILED,ONLINE
T1000631,M103,C01210,2026-09-06 13:52:15,6375.81,INR,SUCCESS,ONLINE
T1000632,M122,C01809,2026-09-06 09:11:25,231.48,INR,SUCCESS,QR
T1000633,M108,C01599,2026-09-06 09:48:15,7223.59,INR,SUCCESS,POS
T1000634,M121,C02430,2026-09-06 09:01:43,46082.10,INR,SUCCESS,ONLINE
T1000635,M109,C02572,2026-09-06 18:55:34,44108.88,INR,SUCCESS,ONLINE
T1000636,M113,C02869,2026-09-06 17:35:51,1688.99,INR,REVERSED,POS
T1000637,M104,C00609,2026-09-06 08:07:16,1023.69,INR,SUCCESS,QR
